Local time,Open,High,Low,Close,Volume
10.03.2023 09:42:00.000 GMT+0100,802.363,802.363,801.151,801.151,0.0161
10.03.2023 09:43:00.000 GMT+0100,801.949,801.949,800.918,801.799,0.0161
10.03.2023 09:44:00.000 GMT+0100,801.589,801.589,799.999,800.558,0.0129
10.03.2023 09:45:00.000 GMT+0100,800.548,800.552,799.728,799.757,0.0129
10.03.2023 09:46:00.000 GMT+0100,800.154,800.345,799.927,800.345,0.0048
10.03.2023 09:47:00.000 GMT+0100,800.518,801.199,800.128,800.131,0.0209
10.03.2023 09:48:00.000 GMT+0100,800.346,800.536,800.340,800.518,0.0064
10.03.2023 09:49:00.000 GMT+0100,800.360,800.360,800.333,800.345,0.0048
10.03.2023 09:50:00.000 GMT+0100,800.345,800.367,798.946,799.339,0.0161
10.03.2023 09:51:00.000 GMT+0100,798.530,798.599,797.543,797.755,0.0161
10.03.2023 09:52:00.000 GMT+0100,797.770,798.539,797.770,798.131,0.0097
10.03.2023 09:53:00.000 GMT+0100,796.937,797.148,796.937,797.115,0.0081
10.03.2023 09:54:00.000 GMT+0100,796.963,797.331,796.327,797.331,0.0322
10.03.2023 09:56:00.000 GMT+0100,796.931,796.931,796.140,796.352,0.0081
10.03.2023 09:57:00.000 GMT+0100,796.758,796.758,795.525,795.931,0.0193
10.03.2023 09:58:00.000 GMT+0100,796.564,797.963,795.552,797.925,0.037
10.03.2023 09:59:00.000 GMT+0100,797.963,797.963,796.727,797.567,0.0322
10.03.2023 10:00:00.000 GMT+0100,798.543,798.543,797.927,798.161,0.0145
10.03.2023 10:01:00.000 GMT+0100,798.525,798.525,798.525,798.525,0.0016
10.03.2023 10:02:00.000 GMT+0100,798.737,798.949,798.543,798.543,0.0081
10.03.2023 10:03:00.000 GMT+0100,797.727,797.954,796.715,796.718,0.0177
10.03.2023 10:04:00.000 GMT+0100,797.152,797.331,797.152,797.331,0.0032
10.03.2023 10:05:00.000 GMT+0100,796.946,797.157,796.921,797.157,0.0145
10.03.2023 10:06:00.000 GMT+0100,797.549,797.549,797.549,797.549,0.0016
10.03.2023 10:07:00.000 GMT+0100,797.757,798.742,797.757,798.742,0.0209
10.03.2023 10:08:00.000 GMT+0100,799.118,799.528,799.118,799.528,0.0064
10.03.2023 10:09:00.000 GMT+0100,799.355,799.734,799.345,799.734,0.0064
10.03.2023 10:10:00.000 GMT+0100,799.363,799.399,799.127,799.189,0.0193
10.03.2023 10:11:00.000 GMT+0100,799.133,799.363,799.125,799.315,0.0145
10.03.2023 10:12:00.000 GMT+0100,798.715,798.734,797.742,797.742,0.0064
10.03.2023 10:13:00.000 GMT+0100,798.128,799.370,798.128,799.358,0.0161
10.03.2023 10:14:00.000 GMT+0100,799.152,799.167,799.118,799.118,0.0064
10.03.2023 10:15:00.000 GMT+0100,798.761,798.761,798.548,798.548,0.0032
10.03.2023 10:16:00.000 GMT+0100,798.551,799.131,798.515,798.943,0.0177
10.03.2023 10:17:00.000 GMT+0100,798.930,799.367,798.930,799.367,0.0064
10.03.2023 10:18:00.000 GMT+0100,799.330,799.330,798.933,798.999,0.0081
10.03.2023 10:19:00.000 GMT+0100,798.349,798.761,798.324,798.761,0.0081
10.03.2023 10:20:00.000 GMT+0100,798.540,798.555,798.136,798.555,0.0113
10.03.2023 10:21:00.000 GMT+0100,798.760,798.954,798.743,798.743,0.0048
10.03.2023 10:22:00.000 GMT+0100,798.546,798.551,798.546,798.551,0.0032
10.03.2023 10:23:00.000 GMT+0100,798.770,798.770,798.515,798.531,0.0064
10.03.2023 10:24:00.000 GMT+0100,798.531,798.764,798.518,798.558,0.0145
10.03.2023 10:25:00.000 GMT+0100,798.773,798.773,798.524,798.524,0.0064
10.03.2023 10:26:00.000 GMT+0100,798.748,798.933,798.748,798.760,0.0048
10.03.2023 10:27:00.000 GMT+0100,799.160,799.537,799.160,799.537,0.0048
10.03.2023 10:28:00.000 GMT+0100,799.354,799.354,799.327,799.330,0.0048
10.03.2023 10:29:00.000 GMT+0100,799.336,799.599,799.334,799.599,0.0113
10.03.2023 10:30:00.000 GMT+0100,799.364,799.551,799.337,799.337,0.0081
10.03.2023 10:31:00.000 GMT+0100,799.315,799.363,799.315,799.363,0.0081
10.03.2023 10:32:00.000 GMT+0100,799.346,799.570,798.937,798.937,0.0193
10.03.2023 10:33:00.000 GMT+0100,799.355,799.524,799.348,799.352,0.0081
10.03.2023 10:34:00.000 GMT+0100,799.349,799.354,799.349,799.354,0.0032
10.03.2023 10:35:00.000 GMT+0100,799.337,799.337,798.931,799.152,0.0048
10.03.2023 10:36:00.000 GMT+0100,799.115,799.115,798.727,798.727,0.0048
10.03.2023 10:37:00.000 GMT+0100,798.964,798.964,798.718,798.718,0.0048
10.03.2023 10:38:00.000 GMT+0100,798.718,798.967,798.718,798.915,0.0161
10.03.2023 10:39:00.000 GMT+0100,798.963,798.963,798.963,798.963,0.0016
10.03.2023 10:40:00.000 GMT+0100,798.727,798.757,798.325,798.354,0.0161
10.03.2023 10:41:00.000 GMT+0100,798.360,798.360,797.521,797.531,0.0081
10.03.2023 10:43:00.000 GMT+0100,797.530,797.567,794.751,795.399,0.0274
10.03.2023 10:44:00.000 GMT+0100,794.963,795.345,794.915,794.915,0.0161
10.03.2023 10:45:00.000 GMT+0100,795.140,795.561,795.140,795.189,0.0113
10.03.2023 10:46:00.000 GMT+0100,795.364,795.364,794.160,794.331,0.0177
10.03.2023 10:47:00.000 GMT+0100,794.334,794.540,794.318,794.540,0.0097
10.03.2023 10:48:00.000 GMT+0100,794.742,794.943,794.742,794.943,0.0048
10.03.2023 10:49:00.000 GMT+0100,795.124,795.763,795.124,795.763,0.0064
10.03.2023 10:50:00.000 GMT+0100,795.724,795.948,795.121,795.364,0.0193
10.03.2023 10:51:00.000 GMT+0100,795.189,795.367,795.121,795.125,0.0113
10.03.2023 10:52:00.000 GMT+0100,795.331,795.389,794.736,794.736,0.029
10.03.2023 10:53:00.000 GMT+0100,794.525,794.525,794.318,794.321,0.0209
10.03.2023 10:54:00.000 GMT+0100,794.548,794.558,794.528,794.528,0.0113
10.03.2023 10:55:00.000 GMT+0100,794.549,794.952,794.549,794.931,0.0081
10.03.2023 10:56:00.000 GMT+0100,794.934,795.189,794.934,795.143,0.0161
10.03.2023 10:57:00.000 GMT+0100,795.540,795.540,795.124,795.151,0.0113
10.03.2023 10:58:00.000 GMT+0100,795.199,795.199,795.142,795.142,0.0032
10.03.2023 10:59:00.000 GMT+0100,795.149,795.189,795.128,795.151,0.0097
10.03.2023 11:00:00.000 GMT+0100,795.155,795.155,795.142,795.142,0.0032
10.03.2023 11:01:00.000 GMT+0100,795.546,795.546,795.336,795.336,0.0032
10.03.2023 11:02:00.000 GMT+0100,795.543,795.543,795.543,795.543,0.0016
10.03.2023 11:03:00.000 GMT+0100,794.930,794.954,794.925,794.954,0.0064
10.03.2023 11:04:00.000 GMT+0100,795.351,795.734,795.128,795.734,0.0145
10.03.2023 11:05:00.000 GMT+0100,795.739,795.973,795.715,795.964,0.0161
10.03.2023 11:06:00.000 GMT+0100,795.555,795.764,795.555,795.752,0.0097
10.03.2023 11:07:00.000 GMT+0100,795.742,795.761,795.731,795.731,0.0064
10.03.2023 11:08:00.000 GMT+0100,795.767,795.915,795.721,795.721,0.0097
10.03.2023 11:09:00.000 GMT+0100,795.948,795.948,795.948,795.948,0.0016
10.03.2023 11:10:00.000 GMT+0100,795.989,795.989,795.936,795.936,0.0032
10.03.2023 11:11:00.000 GMT+0100,795.952,796.199,795.952,796.199,0.0032
10.03.2023 11:12:00.000 GMT+0100,796.527,796.527,796.124,796.189,0.0113
10.03.2023 11:13:00.000 GMT+0100,795.921,795.921,794.952,794.952,0.0097
10.03.2023 11:14:00.000 GMT+0100,795.134,795.336,795.130,795.160,0.0113
10.03.2023 11:16:00.000 GMT+0100,794.964,794.964,793.742,793.934,0.0161
10.03.2023 11:17:00.000 GMT+0100,793.743,793.989,793.358,793.540,0.0081
10.03.2023 11:18:00.000 GMT+0100,793.770,793.937,793.361,793.361,0.0064
10.03.2023 11:19:00.000 GMT+0100,793.131,793.161,793.131,793.149,0.0097
10.03.2023 11:20:00.000 GMT+0100,793.143,793.746,793.125,793.731,0.0145
10.03.2023 11:21:00.000 GMT+0100,793.742,793.936,793.742,793.936,0.0032
10.03.2023 11:22:00.000 GMT+0100,794.324,794.324,793.967,793.967,0.0064
10.03.2023 11:23:00.000 GMT+0100,793.958,794.173,793.933,794.136,0.0113
10.03.2023 11:25:00.000 GMT+0100,794.354,794.561,794.334,794.399,0.0113
10.03.2023 11:27:00.000 GMT+0100,794.545,794.545,794.325,794.346,0.0048
10.03.2023 11:28:00.000 GMT+0100,794.515,794.515,794.360,794.360,0.0032
10.03.2023 11:29:00.000 GMT+0100,794.352,794.352,794.330,794.330,0.0032
10.03.2023 11:30:00.000 GMT+0100,794.567,794.567,794.346,794.346,0.0032
10.03.2023 11:31:00.000 GMT+0100,794.354,794.354,794.115,794.115,0.0032
10.03.2023 11:32:00.000 GMT+0100,794.328,794.328,794.328,794.328,0.0016
10.03.2023 11:33:00.000 GMT+0100,794.318,794.525,794.124,794.124,0.0081
10.03.2023 11:34:00.000 GMT+0100,794.143,794.143,793.345,793.345,0.0129
10.03.2023 11:35:00.000 GMT+0100,793.546,793.546,793.333,793.333,0.0032
10.03.2023 11:36:00.000 GMT+0100,793.537,793.537,793.327,793.370,0.0097
10.03.2023 11:37:00.000 GMT+0100,793.573,793.573,792.552,792.725,0.0097
10.03.2023 11:38:00.000 GMT+0100,792.755,792.755,791.536,792.170,0.0177
10.03.2023 11:39:00.000 GMT+0100,792.151,792.151,791.331,791.749,0.0064
10.03.2023 11:40:00.000 GMT+0100,791.728,791.751,791.331,791.751,0.0113
10.03.2023 11:41:00.000 GMT+0100,791.918,792.128,791.918,792.128,0.0048
10.03.2023 11:42:00.000 GMT+0100,792.555,793.189,792.524,793.140,0.0193
10.03.2023 11:43:00.000 GMT+0100,793.149,793.557,793.149,793.328,0.0064
10.03.2023 11:44:00.000 GMT+0100,793.570,793.570,793.528,793.528,0.0032
10.03.2023 11:45:00.000 GMT+0100,793.746,793.746,793.746,793.746,0.0016
10.03.2023 11:46:00.000 GMT+0100,793.742,793.963,793.727,793.963,0.0145
10.03.2023 11:47:00.000 GMT+0100,793.924,794.136,793.924,794.136,0.0097
10.03.2023 11:48:00.000 GMT+0100,794.154,794.164,793.921,793.937,0.0242
10.03.2023 11:49:00.000 GMT+0100,793.955,793.964,793.924,793.933,0.0097
10.03.2023 11:50:00.000 GMT+0100,794.343,794.357,794.328,794.328,0.0064
10.03.2023 11:51:00.000 GMT+0100,794.399,794.540,794.334,794.540,0.0048
10.03.2023 11:52:00.000 GMT+0100,794.343,794.354,794.343,794.354,0.0032
10.03.2023 11:53:00.000 GMT+0100,794.324,794.324,794.324,794.324,0.0016
10.03.2023 11:54:00.000 GMT+0100,794.340,794.340,794.340,794.340,0.0016
10.03.2023 11:55:00.000 GMT+0100,793.561,793.561,793.331,793.331,0.0064
10.03.2023 11:57:00.000 GMT+0100,793.352,793.352,793.352,793.352,0.0016
10.03.2023 11:58:00.000 GMT+0100,793.324,793.324,793.324,793.324,0.0016
10.03.2023 11:59:00.000 GMT+0100,793.549,793.725,793.549,793.725,0.0032
10.03.2023 12:00:00.000 GMT+0100,793.961,793.961,793.742,793.799,0.0081
10.03.2023 12:02:00.000 GMT+0100,793.339,793.339,793.315,793.315,0.0032
10.03.2023 12:03:00.000 GMT+0100,793.151,793.160,792.534,792.534,0.0097
10.03.2023 12:04:00.000 GMT+0100,792.755,792.757,792.537,792.549,0.0113
10.03.2023 12:05:00.000 GMT+0100,792.761,792.761,792.548,792.734,0.0048
10.03.2023 12:06:00.000 GMT+0100,792.767,792.767,792.724,792.724,0.0032
10.03.2023 12:08:00.000 GMT+0100,792.739,793.199,792.739,792.751,0.0113
10.03.2023 12:09:00.000 GMT+0100,792.743,792.767,792.743,792.767,0.0032
10.03.2023 12:10:00.000 GMT+0100,792.760,792.760,792.746,792.746,0.0032
10.03.2023 12:12:00.000 GMT+0100,792.736,792.961,792.736,792.751,0.0097
10.03.2023 12:14:00.000 GMT+0100,792.925,793.157,792.925,793.157,0.0032
10.03.2023 12:16:00.000 GMT+0100,793.589,793.589,793.552,793.558,0.0064
10.03.2023 12:17:00.000 GMT+0100,793.789,794.130,793.725,794.130,0.0129
10.03.2023 12:19:00.000 GMT+0100,794.325,794.536,794.318,794.536,0.0064
10.03.2023 12:20:00.000 GMT+0100,794.351,794.363,794.351,794.358,0.0048
10.03.2023 12:21:00.000 GMT+0100,794.142,794.142,794.142,794.142,0.0016
10.03.2023 12:22:00.000 GMT+0100,794.328,794.740,794.328,794.737,0.0048
10.03.2023 12:23:00.000 GMT+0100,794.731,794.746,794.725,794.746,0.0048
10.03.2023 12:24:00.000 GMT+0100,794.730,794.730,794.730,794.730,0.0016
10.03.2023 12:25:00.000 GMT+0100,794.737,794.737,794.715,794.715,0.0048
10.03.2023 12:27:00.000 GMT+0100,794.918,794.967,794.918,794.939,0.0097
10.03.2023 12:28:00.000 GMT+0100,794.958,794.958,794.958,794.958,0.0016
10.03.2023 12:29:00.000 GMT+0100,795.143,795.143,795.136,795.136,0.0032
10.03.2023 12:30:00.000 GMT+0100,795.163,795.399,795.137,795.399,0.0081
10.03.2023 12:31:00.000 GMT+0100,795.160,795.160,795.160,795.160,0.0016
10.03.2023 12:32:00.000 GMT+0100,795.134,795.134,795.134,795.134,0.0016
10.03.2023 12:34:00.000 GMT+0100,795.137,795.137,795.137,795.137,0.0016
10.03.2023 12:35:00.000 GMT+0100,794.951,794.951,794.951,794.951,0.0016
10.03.2023 12:36:00.000 GMT+0100,795.128,795.170,795.128,795.170,0.0032
10.03.2023 12:39:00.000 GMT+0100,795.148,795.799,795.148,795.751,0.0129
10.03.2023 12:40:00.000 GMT+0100,795.718,795.799,795.715,795.728,0.0081
10.03.2023 12:41:00.000 GMT+0100,795.352,795.528,795.352,795.528,0.0032
10.03.2023 12:42:00.000 GMT+0100,795.715,795.989,795.715,795.937,0.0225
10.03.2023 12:43:00.000 GMT+0100,795.930,796.164,795.915,796.136,0.0097
10.03.2023 12:44:00.000 GMT+0100,796.145,796.160,796.145,796.160,0.0064
10.03.2023 12:45:00.000 GMT+0100,795.973,796.364,795.724,796.364,0.0048
10.03.2023 12:46:00.000 GMT+0100,796.761,797.561,796.751,797.524,0.0145
10.03.2023 12:47:00.000 GMT+0100,797.543,797.964,797.543,797.964,0.0048
10.03.2023 12:48:00.000 GMT+0100,798.134,798.152,797.555,798.115,0.0161
10.03.2023 12:49:00.000 GMT+0100,798.140,798.349,798.139,798.157,0.0064
10.03.2023 12:50:00.000 GMT+0100,798.163,798.361,798.145,798.355,0.0113
10.03.2023 12:51:00.000 GMT+0100,798.343,798.363,798.331,798.363,0.0064
10.03.2023 12:52:00.000 GMT+0100,798.121,798.170,797.737,797.945,0.0161
10.03.2023 12:53:00.000 GMT+0100,797.739,797.773,797.724,797.746,0.0064
10.03.2023 12:54:00.000 GMT+0100,797.755,797.755,797.733,797.733,0.0032
10.03.2023 12:55:00.000 GMT+0100,797.515,797.515,797.355,797.355,0.0032
10.03.2023 12:57:00.000 GMT+0100,797.327,797.327,797.327,797.327,0.0016
10.03.2023 12:58:00.000 GMT+0100,797.339,797.339,797.163,797.163,0.0032
10.03.2023 12:59:00.000 GMT+0100,797.118,797.373,797.118,797.373,0.0032
10.03.2023 13:00:00.000 GMT+0100,797.339,797.399,797.146,797.157,0.0145
10.03.2023 13:01:00.000 GMT+0100,797.137,797.355,797.121,797.164,0.0081
10.03.2023 13:04:00.000 GMT+0100,796.958,796.967,795.915,795.957,0.0129
10.03.2023 13:05:00.000 GMT+0100,796.324,796.357,796.315,796.328,0.0081
10.03.2023 13:07:00.000 GMT+0100,796.124,796.124,796.124,796.124,0.0016
10.03.2023 13:08:00.000 GMT+0100,796.170,796.189,795.970,795.970,0.0113
10.03.2023 13:09:00.000 GMT+0100,795.936,796.327,795.936,796.327,0.0081
10.03.2023 13:10:00.000 GMT+0100,796.348,796.573,796.342,796.546,0.0097
10.03.2023 13:11:00.000 GMT+0100,796.767,796.961,796.745,796.745,0.0064
10.03.2023 13:15:00.000 GMT+0100,796.989,796.989,796.989,796.989,0.0016
10.03.2023 13:16:00.000 GMT+0100,796.928,797.146,796.928,797.146,0.0097
10.03.2023 13:17:00.000 GMT+0100,797.334,797.525,797.334,797.525,0.0097
10.03.2023 13:18:00.000 GMT+0100,797.557,797.557,797.524,797.524,0.0064
10.03.2023 13:19:00.000 GMT+0100,797.537,797.548,797.537,797.548,0.0048
10.03.2023 13:20:00.000 GMT+0100,797.515,797.543,797.515,797.543,0.0032
10.03.2023 13:22:00.000 GMT+0100,797.334,797.561,797.321,797.561,0.0081
10.03.2023 13:23:00.000 GMT+0100,797.336,797.358,796.931,796.946,0.0081
10.03.2023 13:24:00.000 GMT+0100,797.125,797.399,797.125,797.399,0.0064
10.03.2023 13:27:00.000 GMT+0100,797.563,797.563,797.563,797.563,0.0016
10.03.2023 13:28:00.000 GMT+0100,797.343,797.570,797.343,797.364,0.0081
10.03.2023 13:31:00.000 GMT+0100,797.539,797.539,797.539,797.539,0.0016
10.03.2023 13:32:00.000 GMT+0100,797.363,797.363,797.363,797.363,0.0016
10.03.2023 13:34:00.000 GMT+0100,797.161,797.164,796.742,796.764,0.0145
10.03.2023 13:35:00.000 GMT+0100,796.748,796.973,796.745,796.758,0.0081
10.03.2023 13:37:00.000 GMT+0100,796.339,796.399,795.915,796.355,0.0113
10.03.2023 13:38:00.000 GMT+0100,796.315,796.343,796.315,796.315,0.0048
10.03.2023 13:39:00.000 GMT+0100,796.555,796.599,796.536,796.536,0.0064
10.03.2023 13:40:00.000 GMT+0100,796.552,796.552,796.546,796.546,0.0032
10.03.2023 13:42:00.000 GMT+0100,796.970,796.970,796.534,796.549,0.0097
10.03.2023 13:43:00.000 GMT+0100,796.533,796.549,796.360,796.360,0.0097
10.03.2023 13:44:00.000 GMT+0100,796.525,796.789,796.525,796.789,0.0032
10.03.2023 13:46:00.000 GMT+0100,796.564,796.736,796.564,796.736,0.0032
10.03.2023 13:47:00.000 GMT+0100,796.937,797.154,796.937,797.154,0.0032
10.03.2023 13:48:00.000 GMT+0100,797.324,797.324,797.324,797.324,0.0016
10.03.2023 13:49:00.000 GMT+0100,797.140,797.140,797.140,797.140,0.0016
10.03.2023 13:50:00.000 GMT+0100,797.121,797.121,796.961,796.961,0.0048
10.03.2023 13:51:00.000 GMT+0100,797.161,797.161,797.161,797.161,0.0016
10.03.2023 13:52:00.000 GMT+0100,797.136,797.136,797.136,797.136,0.0016
10.03.2023 13:53:00.000 GMT+0100,797.339,797.339,797.339,797.339,0.0016
10.03.2023 13:54:00.000 GMT+0100,797.357,797.363,797.357,797.363,0.0032
10.03.2023 13:57:00.000 GMT+0100,797.140,797.140,796.940,796.963,0.0048
10.03.2023 13:58:00.000 GMT+0100,796.951,796.951,796.727,796.767,0.0064
10.03.2023 14:00:00.000 GMT+0100,796.754,796.754,796.564,796.724,0.0048
10.03.2023 14:01:00.000 GMT+0100,796.554,796.599,796.315,796.560,0.0081
10.03.2023 14:02:00.000 GMT+0100,796.331,796.331,796.149,796.199,0.0064
10.03.2023 14:03:00.000 GMT+0100,795.948,795.948,795.948,795.948,0.0016
10.03.2023 14:04:00.000 GMT+0100,795.928,795.928,795.549,795.573,0.0081
10.03.2023 14:05:00.000 GMT+0100,795.563,795.599,795.521,795.554,0.0097
10.03.2023 14:06:00.000 GMT+0100,795.555,795.789,795.524,795.754,0.0113
10.03.2023 14:08:00.000 GMT+0100,795.957,795.963,795.952,795.958,0.0064
10.03.2023 14:11:00.000 GMT+0100,796.140,796.140,796.140,796.140,0.0016
10.03.2023 14:13:00.000 GMT+0100,796.534,796.558,796.315,796.363,0.0193
10.03.2023 14:14:00.000 GMT+0100,796.358,796.358,795.933,795.989,0.0064
10.03.2023 14:15:00.000 GMT+0100,795.940,795.940,795.940,795.940,0.0016
10.03.2023 14:16:00.000 GMT+0100,796.136,796.361,796.136,796.361,0.0048
10.03.2023 14:17:00.000 GMT+0100,796.355,796.389,796.128,796.318,0.0177
10.03.2023 14:19:00.000 GMT+0100,796.567,796.567,796.542,796.542,0.0048
10.03.2023 14:20:00.000 GMT+0100,796.540,796.540,796.540,796.540,0.0016
10.03.2023 14:21:00.000 GMT+0100,796.773,796.773,796.730,796.730,0.0032
10.03.2023 14:22:00.000 GMT+0100,796.715,796.999,796.715,796.999,0.0032
10.03.2023 14:23:00.000 GMT+0100,796.942,796.942,796.942,796.942,0.0016
10.03.2023 14:25:00.000 GMT+0100,797.140,797.140,797.140,797.140,0.0016
10.03.2023 14:27:00.000 GMT+0100,797.160,797.160,797.160,797.160,0.0016
10.03.2023 14:28:00.000 GMT+0100,797.115,797.115,796.915,796.915,0.0048
10.03.2023 14:29:00.000 GMT+0100,796.925,796.951,796.152,796.152,0.0129
10.03.2023 14:30:00.000 GMT+0100,796.139,797.927,794.328,797.918,0.0242
10.03.2023 14:31:00.000 GMT+0100,798.142,800.734,797.915,800.339,0.0209
10.03.2023 14:32:00.000 GMT+0100,799.728,799.728,797.724,798.573,0.0419
10.03.2023 14:33:00.000 GMT+0100,798.318,798.963,798.318,798.515,0.0306
10.03.2023 14:34:00.000 GMT+0100,798.515,799.930,798.515,799.537,0.0499
10.03.2023 14:35:00.000 GMT+0100,799.764,799.764,798.928,799.140,0.0274
10.03.2023 14:36:00.000 GMT+0100,799.327,800.352,799.327,800.157,0.029
10.03.2023 14:37:00.000 GMT+0100,799.967,800.360,799.967,800.336,0.0402
10.03.2023 14:38:00.000 GMT+0100,800.515,800.763,800.515,800.527,0.0499
10.03.2023 14:39:00.000 GMT+0100,800.521,800.563,800.515,800.563,0.0258
10.03.2023 14:40:00.000 GMT+0100,800.521,800.928,800.518,800.764,0.0306
10.03.2023 14:41:00.000 GMT+0100,800.773,800.773,800.121,800.125,0.0258
10.03.2023 14:43:00.000 GMT+0100,800.342,800.752,800.342,800.752,0.0145
10.03.2023 14:44:00.000 GMT+0100,800.567,800.567,800.515,800.515,0.0064
10.03.2023 14:45:00.000 GMT+0100,800.989,800.999,800.751,800.936,0.0081
10.03.2023 14:46:00.000 GMT+0100,800.754,800.945,800.334,800.564,0.0193
10.03.2023 14:48:00.000 GMT+0100,800.539,800.945,800.539,800.945,0.0048
10.03.2023 14:49:00.000 GMT+0100,800.963,800.989,800.727,800.754,0.0225
10.03.2023 14:50:00.000 GMT+0100,800.749,800.749,799.748,799.915,0.0161
10.03.2023 14:51:00.000 GMT+0100,799.746,799.755,799.546,799.546,0.0097
10.03.2023 14:52:00.000 GMT+0100,799.543,799.773,798.925,798.925,0.0177
10.03.2023 14:53:00.000 GMT+0100,799.158,799.363,798.928,799.363,0.0161
10.03.2023 14:54:00.000 GMT+0100,799.340,799.340,799.340,799.340,0.0016
10.03.2023 14:55:00.000 GMT+0100,800.167,800.589,800.167,800.343,0.0209
10.03.2023 14:56:00.000 GMT+0100,800.351,800.567,800.328,800.345,0.0209
10.03.2023 14:57:00.000 GMT+0100,800.537,800.537,800.318,800.373,0.0064
10.03.2023 14:58:00.000 GMT+0100,800.357,800.536,800.327,800.536,0.0048
10.03.2023 14:59:00.000 GMT+0100,800.757,800.757,800.524,800.549,0.0177
10.03.2023 15:00:00.000 GMT+0100,800.757,800.757,800.127,800.128,0.0161
10.03.2023 15:01:00.000 GMT+0100,800.334,800.342,800.118,800.154,0.037
10.03.2023 15:02:00.000 GMT+0100,800.157,800.173,799.525,799.534,0.0258
10.03.2023 15:03:00.000 GMT+0100,799.555,799.758,799.324,799.324,0.0193
10.03.2023 15:04:00.000 GMT+0100,799.354,799.724,799.324,799.348,0.0161
10.03.2023 15:05:00.000 GMT+0100,799.352,799.599,799.318,799.599,0.0161
10.03.2023 15:06:00.000 GMT+0100,799.399,799.557,799.327,799.339,0.0193
10.03.2023 15:07:00.000 GMT+0100,799.531,799.570,799.334,799.542,0.0161
10.03.2023 15:08:00.000 GMT+0100,799.570,799.570,799.125,799.125,0.0081
10.03.2023 15:09:00.000 GMT+0100,798.964,799.533,798.924,799.533,0.0064
10.03.2023 15:10:00.000 GMT+0100,799.561,799.561,799.528,799.555,0.0064
10.03.2023 15:11:00.000 GMT+0100,799.552,799.552,798.725,798.727,0.0145
10.03.2023 15:12:00.000 GMT+0100,798.725,798.746,798.725,798.746,0.0032
10.03.2023 15:13:00.000 GMT+0100,798.763,798.799,798.715,798.721,0.0097
10.03.2023 15:14:00.000 GMT+0100,798.731,798.731,798.131,798.146,0.0209
10.03.2023 15:15:00.000 GMT+0100,797.727,797.760,797.118,797.118,0.0193
10.03.2023 15:16:00.000 GMT+0100,797.170,797.170,797.170,797.170,0.0016
10.03.2023 15:18:00.000 GMT+0100,797.145,797.148,796.557,796.557,0.0113
10.03.2023 15:19:00.000 GMT+0100,795.945,796.164,795.721,795.760,0.0274
10.03.2023 15:20:00.000 GMT+0100,795.915,797.189,795.715,797.143,0.0274
10.03.2023 15:21:00.000 GMT+0100,797.170,797.757,797.170,797.757,0.0129
10.03.2023 15:22:00.000 GMT+0100,797.757,797.967,797.715,797.715,0.0242
